,order_number,order_date,customer_name,channel,product_name,order_quantity,unit_price,revenue,total_unit_cost,state,county,state_name,region,lat,lon,budget,total_cost,profit,profit_margin_pct,order_month,month_name
46479,SO - 0002644,2017-01-03,Twitterbri Ltd,Distributor,Product 19,9,3852.5,34672.5,2504.125,WA,King County/Pierce County,Washington,West,47.30377,-122.21,1645841.6,22537.125,12135.375,35.0,2017-01,1
46480,SO - 0003210,2017-01-03,Yodoo Ltd,Wholesale,Product 17,12,1085.4,13024.800000000001,640.386,IL,Champaign County,Illinois,Midwest,40.11642,-88.24338,2119616.824,7684.632,5340.1680000000015,41.00000000000001,2017-01,1
46481,SO - 0003737,2017-01-03,NARS Group,Distributor,Product 25,6,2311.5,13869.0,1733.625,CA,San Diego County,California,West,32.67806,-117.09917,5342315.484,10401.75,3467.25,25.0,2017-01,1
46482,SO - 0005480,2017-01-03,Blogspan Ltd,Wholesale,Product 14,5,2686.7000000000003,13433.500000000002,2122.4930000000004,UT,Salt Lake County,Utah,West,40.69161,-112.00105,4028698.4090000005,10612.465000000002,2821.035,20.999999999999996,2017-01,1
46483,SO - 0006125,2017-01-03,Zooveo Company,Wholesale,Product 29,11,1815.7,19972.7,726.2800000000001,VA,Fairfax County,Virginia,South,38.84039,-77.42888,594471.5700000001,7989.080000000001,11983.619999999999,60.0,2017-01,1
46484,SO - 0006192,2017-01-03,Skyvu Group,Export,Product 20,7,2458.9,17212.3,1032.738,GA,DeKalb County,Georgia,South,33.85844,-84.3402,2067108.1199999999,7229.166,9983.133999999998,57.99999999999999,2017-01,1
46485,SO - 0006469,2017-01-03,Army Group,Distributor,Product 23,5,2237.8,11189.0,939.8760000000001,OH,Greene County/Montgomery County,Ohio,Midwest,39.69599,-84.15044,1135815.7580000001,4699.38,6489.62,57.99999999999999,2017-01,1
46486,SO - 0004529,2017-01-04,Valeant Corp,Distributor,Product 29,11,4006.6,44072.6,2844.6859999999997,NE,Hall County,Nebraska,Midwest,40.92501,-98.34201,594471.5700000001,31291.545999999995,12781.054000000004,29.00000000000001,2017-01,1
46487,SO - 0005789,2017-01-04,Skajo Ltd,Wholesale,Product 1,7,1902.8,13319.6,1427.1,TX,Hidalgo County,Texas,South,26.1948,-98.18362,3016489.209,9989.699999999999,3329.9000000000015,25.00000000000001,2017-01,1
46488,SO - 0006334,2017-01-04,Tekfly Group,Wholesale,Product 5,12,1125.6000000000001,13507.2,472.75200000000007,CA,Santa Clara County,California,West,37.36883,-122.03635,3925424.5420000004,5673.024000000001,7834.1759999999995,57.99999999999999,2017-01,1
46489,SO - 0008860,2017-01-04,Accord Group,Distributor,Product 4,10,5768.7,57687.0,4268.838,FL,Hillsborough County,Florida,South,27.9378,-82.28592,2885560.824,42688.38,14998.620000000003,26.000000000000007,2017-01,1
46490,SO - 0003871,2017-01-04,Janyx Group,Wholesale,Product 13,7,790.6,5534.2,434.83000000000004,GA,Peach County/Houston County,Georgia,South,32.5971,-83.65394,3720639.645,3043.8100000000004,2490.3899999999994,44.99999999999999,2017-01,1
46491,SO - 0004981,2017-01-04,Devpoint Group,Wholesale,Product 20,9,1065.3,9587.699999999999,521.997,LA,Orleans Parish,Louisiana,South,29.95465,-90.07507,2067108.1199999999,4697.973,4889.726999999999,50.99999999999999,2017-01,1
46492,SO - 0007239,2017-01-04,Dynazzy Company,Wholesale,Product 25,10,3906.1,39061.0,2695.209,IL,Kane County,Illinois,Midwest,41.94151,-88.321,5342315.484,26952.089999999997,12108.910000000003,31.00000000000001,2017-01,1
46493,SO - 0008957,2017-01-04,Trunyx Ltd,Wholesale,Product 11,12,958.1,11497.2,440.72600000000006,FL,Miami-Dade County,Florida,South,25.75871,-80.39839,1230458.484,5288.712,6208.488,54.0,2017-01,1
46494,SO - 0004451,2017-01-04,Zoomdog Corp,Wholesale,Product 2,12,6559.3,78711.6,5444.219,TX,Caldwell County/Hays County/Guadalupe County,Texas,South,29.8729,-97.93773,3050087.565,65330.628,13380.972000000009,17.00000000000001,2017-01,1
46495,SO - 0004698,2017-01-04,Pfizer Corp,Wholesale,Product 5,8,3953.0,31624.0,1818.38,UT,Utah County,Utah,West,40.2969,-111.69465,3925424.5420000004,14547.04,17076.96,53.99999999999999,2017-01,1
46496,SO - 0005566,2017-01-04,Aromaticos Company,Distributor,Product 18,8,174.20000000000002,1393.6000000000001,142.844,GA,Fulton County/Cobb County,Georgia,South,34.03945,-84.35095,2309499.045,1142.752,250.84800000000018,18.00000000000001,2017-01,1
46497,SO - 0005773,2017-01-04,Flipbug Ltd,Wholesale,Product 15,12,3939.6,47275.2,2481.948,MI,Oakland County,Michigan,Midwest,42.65837,-83.14993,3299478.315,29783.375999999997,17491.824,37.00000000000001,2017-01,1
46498,SO - 0005782,2017-01-04,Tambee Company,Export,Product 9,6,1132.3,6793.799999999999,611.442,IN,Marion County,Indiana,Midwest,39.8716,-86.01156,710415.405,3668.652,3125.1479999999992,45.99999999999999,2017-01,1
46499,SO - 0006390,2017-01-04,Thoughtmix Ltd,Distributor,Product 23,11,5159.0,56749.0,2321.55,IL,Cook County/Kane County,Illinois,Midwest,42.03964,-88.32171,1135815.7580000001,25537.050000000003,31211.949999999997,54.99999999999999,2017-01,1
46500,SO - 0009014,2017-01-04,Skajo Ltd,Wholesale,Product 14,12,2365.1,28381.199999999997,1348.1069999999997,LA,Orleans Parish,Louisiana,South,29.95465,-90.07507,4028698.4090000005,16177.283999999996,12203.916000000001,43.00000000000001,2017-01,1
46501,SO - 000992,2017-01-04,Golden Corp,Export,Product 13,7,3912.8,27389.600000000002,2778.088,IN,Allen County,Indiana,Midwest,41.1306,-85.12886,3720639.645,19446.616,7942.984,28.999999999999996,2017-01,1
46502,SO - 0004284,2017-01-04,Realbridge Corp,Distributor,Product 29,10,241.20000000000002,2412.0,173.66400000000002,TX,Randall County/Potter County,Texas,South,35.19988,-101.8302,594471.5700000001,1736.64,675.3599999999999,27.999999999999996,2017-01,1
46503,SO - 0005424,2017-01-04,Avavee Group,Wholesale,Product 22,7,917.9,6425.3,504.845,IN,Marion County,Indiana,Midwest,39.67674,-86.15616,663601.902,3533.915,2891.385,45.0,2017-01,1
46504,SO - 0009958,2017-01-04,Cadila Ltd,Wholesale,Product 26,8,2358.4,18867.2,1108.448,WA,Whatcom County,Washington,West,48.75955,-122.48822,5685138.2700000005,8867.584,9999.616,53.0,2017-01,1
46505,SO - 0009362,2017-01-04,Gigabox Group,Wholesale,Product 30,8,5406.900000000001,43255.200000000004,4217.3820000000005,IA,Plymouth County/Woodbury County,Iowa,Midwest,42.49567,-96.39053,1011609.684,33739.056000000004,9516.144,21.999999999999996,2017-01,1
46506,SO - 000576,2017-01-04,Zooveo Company,Wholesale,Product 15,6,5051.8,30310.800000000003,3435.224,VA,Harrisonburg city,Virginia,South,38.44957,-78.86892,3299478.315,20611.344,9699.456000000002,32.0,2017-01,1
46507,SO - 0001134,2017-01-04,Skajo Ltd,Distributor,Product 4,5,3061.9,15309.5,2449.52,CA,Santa Cruz County,California,West,36.91023,-121.75689,2885560.824,12247.6,3061.8999999999996,20.0,2017-01,1
46508,SO - 0002390,2017-01-04,SAFEWAY Ltd,Wholesale,Product 26,8,1159.1000000000001,9272.800000000001,857.734,CA,Placer County,California,West,38.75212,-121.28801,5685138.2700000005,6861.872,2410.928000000001,26.000000000000007,2017-01,1
46509,SO - 0004233,2017-01-04,Skippad Ltd,Wholesale,Product 19,11,3926.2000000000003,43188.200000000004,2630.5540000000005,WA,Yakima County,Washington,West,46.60207,-120.5059,1645841.6,28936.094000000005,14252.106,32.99999999999999,2017-01,1
46510,SO - 0005328,2017-01-04,Mydeo Ltd,Wholesale,Product 25,12,1072.0,12864.0,868.32,NJ,Monmouth County,New Jersey,Northeast,40.18205,-74.19852,5342315.484,10419.84,2444.16,19.0,2017-01,1
46511,SO - 0006550,2017-01-04,Pixoboo Corp,Wholesale,Product 15,5,2365.1,11825.5,1702.8719999999998,MA,Essex County,Massachusetts,Northeast,42.46676,-70.94949,3299478.315,8514.359999999999,3311.1400000000012,28.000000000000007,2017-01,1
46512,SO - 0007051,2017-01-04,BTA Corp,Wholesale,Product 2,10,1132.3,11323.0,566.15,NJ,Passaic County,New Jersey,Northeast,40.85677,-74.12848,3050087.565,5661.5,5661.5,50.0,2017-01,1
46513,SO - 0009885,2017-01-04,Arbor Company,Distributor,Product 2,6,1246.2,7477.200000000001,710.334,WI,Brown County,Wisconsin,Midwest,44.51916,-88.01983,3050087.565,4262.004,3215.196000000001,43.00000000000001,2017-01,1
46514,SO - 0010221,2017-01-04,Voolia Ltd,Distributor,Product 16,11,2432.1,26753.1,1605.186,CA,Los Angeles County,California,West,33.96168,-118.35313,2062061.144,17657.046,9096.054,34.0,2017-01,1
46515,SO - 000628,2017-01-04,Mydo Corp,Distributor,Product 5,9,241.20000000000002,2170.8,180.9,FL,Lee County,Florida,South,26.56285,-81.94953,3925424.5420000004,1628.1000000000001,542.7,25.0,2017-01,1
46516,SO - 0003064,2017-01-04,NARS Group,Distributor,Product 1,6,1876.0,11256.0,1106.84,PA,Lehigh County,Pennsylvania,Northeast,40.60843,-75.49018,3016489.209,6641.039999999999,4614.960000000001,41.00000000000001,2017-01,1
46517,SO - 0003600,2017-01-04,SAFEWAY Ltd,Wholesale,Product 5,5,207.70000000000002,1038.5,145.39000000000001,UT,Utah County,Utah,West,40.2969,-111.69465,3925424.5420000004,726.95,311.54999999999995,29.999999999999993,2017-01,1
46518,SO - 0004193,2017-01-04,Alembic Ltd,Export,Product 1,6,2941.3,17647.800000000003,1676.541,MN,Dakota County,Minnesota,Midwest,44.73191,-93.21772,3016489.209,10059.246,7588.554000000004,43.000000000000014,2017-01,1
46519,SO - 0004880,2017-01-04,Browsebug Company,Distributor,Product 16,7,2318.2000000000003,16227.400000000001,1460.4660000000001,WA,King County,Washington,West,47.61038,-122.20068,2062061.144,10223.262,6004.138000000001,37.0,2017-01,1
46520,SO - 0007400,2017-01-04,Vimbo Company,Wholesale,Product 25,6,3899.4,23396.4,2612.5980000000004,IL,Cook County,Illinois,Midwest,41.59859,-87.85041,5342315.484,15675.588000000003,7720.811999999998,32.99999999999999,2017-01,1
46521,SO - 0008082,2017-01-04,Golden Corp,Distributor,Product 25,11,1835.8,20193.8,1303.418,IA,Johnson County,Iowa,Midwest,41.66113,-91.53017,5342315.484,14337.597999999998,5856.202000000001,29.00000000000001,2017-01,1
46522,SO - 0001013,2017-01-05,Kare Corp,Wholesale,Product 26,6,1065.3,6391.799999999999,852.24,MN,Hennepin County,Minnesota,Midwest,44.85469,-93.47079,5685138.2700000005,5113.4400000000005,1278.3599999999988,19.999999999999982,2017-01,1
46523,SO - 0002835,2017-01-05,Topiczoom Corp,Distributor,Product 1,7,897.8000000000001,6284.6,430.944,CA,Sacramento County,California,West,38.58157,-121.4944,3016489.209,3016.608,3267.992,52.0,2017-01,1
46524,SO - 0003354,2017-01-05,Kazu Corp,Distributor,Product 18,12,5467.2,65606.4,3772.3679999999995,GA,Fulton County,Georgia,South,34.07538,-84.29409,2309499.045,45268.416,20337.983999999997,31.0,2017-01,1
46525,SO - 0004537,2017-01-05,Fivebridge Ltd,Wholesale,Product 2,9,1902.8,17125.2,818.204,CT,New Haven County,Connecticut,Northeast,41.310810000000004,-72.92495,3050087.565,7363.835999999999,9761.364000000001,57.00000000000001,2017-01,1
46526,SO - 0006070,2017-01-05,Aibox Company,Distributor,Product 13,9,3852.5,34672.5,1541.0,GA,Dougherty County,Georgia,South,31.57851,-84.15574,3720639.645,13869.0,20803.5,60.0,2017-01,1
46527,SO - 0006259,2017-01-05,Flipbug Ltd,Distributor,Product 29,5,1058.6000000000001,5293.000000000001,709.2620000000002,CA,Orange County,California,West,33.64113,-117.91867,594471.5700000001,3546.310000000001,1746.69,32.99999999999999,2017-01,1
46528,SO - 0006384,2017-01-05,Aromaticos Company,Distributor,Product 20,7,1266.3,8864.1,810.432,NC,Onslow County,North Carolina,South,34.75405,-77.43024,2067108.1199999999,5673.024,3191.076,36.0,2017-01,1
46529,SO - 0009343,2017-01-05,GOOD Ltd,Export,Product 22,6,3457.2000000000003,20743.2,2938.6200000000003,MD,Montgomery County,Maryland,South,39.084,-77.15276,663601.902,17631.72,3111.4799999999996,14.999999999999996,2017-01,1
46530,SO - 0008132,2017-01-05,Dazzlesphe Corp,Distributor,Product 6,12,911.2,10934.400000000001,537.608,TX,Collin County/Dallas County,Texas,South,32.97229,-96.70807,1672229.416,6451.295999999999,4483.104000000002,41.000000000000014,2017-01,1
46531,SO - 0009933,2017-01-05,Kazu Corp,Wholesale,Product 10,11,3497.4,38471.4,2937.816,CA,Merced County,California,West,37.30216,-120.48297,864331.624,32315.976,6155.424000000003,16.000000000000007,2017-01,1
46532,SO - 0010352,2017-01-05,Kazu Corp,Wholesale,Product 3,6,1855.9,11135.400000000001,1429.0430000000001,IN,Vigo County,Indiana,Midwest,39.4667,-87.41391,2642352.432,8574.258000000002,2561.142,22.999999999999996,2017-01,1
46533,SO - 0008261,2017-01-05,Talane Group,Wholesale,Product 15,5,227.8,1139.0,148.07000000000002,CO,Douglas County,Colorado,West,39.37221,-104.85609,3299478.315,740.3500000000001,398.64999999999986,34.999999999999986,2017-01,1
46534,SO - 0002063,2017-01-05,SUPERVALU Ltd,Distributor,Product 2,7,1125.6000000000001,7879.200000000001,855.4560000000001,MO,St. Charles County,Missouri,Midwest,38.81061,-90.69985,3050087.565,5988.192000000001,1891.0079999999998,23.999999999999996,2017-01,1
46535,SO - 0003523,2017-01-05,Realcube Company,Export,Product 2,5,871.0,4355.0,531.31,CA,San Bernardino County,California,West,34.05557,-117.18254,3050087.565,2656.5499999999997,1698.4500000000003,39.00000000000001,2017-01,1
46536,SO - 0009505,2017-01-05,Zoomzone Corp,Wholesale,Product 7,8,2385.2000000000003,19081.600000000002,1025.6360000000002,AL,Mobile County,Alabama,South,30.69436,-88.04305,889737.555,8205.088000000002,10876.512,56.99999999999999,2017-01,1
46537,SO - 0001757,2017-01-05,Twitterbri Ltd,Export,Product 17,9,1098.8,9889.199999999999,747.184,CA,San Diego County,California,West,32.83838,-116.97392,2119616.824,6724.656,3164.543999999999,31.999999999999996,2017-01,1
46538,SO - 0004837,2017-01-05,Ascend Ltd,Wholesale,Product 5,5,1072.0,5360.0,568.1600000000001,NC,Guilford County,North Carolina,South,36.07264,-79.79198,3925424.5420000004,2840.8,2519.2,47.0,2017-01,1
46539,SO - 0007857,2017-01-05,Zoonoodle Ltd,Export,Product 2,7,2257.9,15805.300000000001,1106.371,MI,Oakland County,Michigan,Midwest,42.63892,-83.29105,3050087.565,7744.597000000001,8060.703,51.0,2017-01,1
46540,SO - 0010065,2017-01-05,Pfizer Corp,Wholesale,Product 14,10,1078.7,10787.0,474.62800000000004,IL,McLean County,Illinois,Midwest,40.53839,-88.98528,4028698.4090000005,4746.280000000001,6040.719999999999,55.99999999999999,2017-01,1
46541,SO - 0009211,2017-01-05,Buzzshare Company,Distributor,Product 25,11,5038.400000000001,55422.40000000001,3778.8,TX,Harris County,Texas,South,29.69106,-95.2091,5342315.484,41566.8,13855.600000000006,25.000000000000007,2017-01,1
46542,SO - 0003315,2017-01-05,Rhynoodle Ltd,Distributor,Product 19,7,2740.3,19182.100000000002,1561.971,NY,Erie County,New York,Northeast,43.01164,-78.75715,1645841.6,10933.797,8248.303000000002,43.00000000000001,2017-01,1
46543,SO - 0008683,2017-01-05,Accudial Company,Export,Product 30,5,167.5,837.5,85.425,WI,Eau Claire County/Chippewa County,Wisconsin,Midwest,44.81966,-91.49488,1011609.684,427.125,410.375,49.0,2017-01,1
46544,SO - 0009449,2017-01-05,Skidoo Company,Export,Product 30,5,3973.1,19865.5,2066.012,NY,Suffolk County,New York,Northeast,40.64092,-73.31669,1011609.684,10330.060000000001,9535.439999999999,47.99999999999999,2017-01,1
46545,SO - 0010471,2017-01-05,Organon Corp,Export,Product 20,5,1882.7,9413.5,1016.6580000000001,TX,Harris County,Texas,South,29.69106,-95.2091,2067108.1199999999,5083.290000000001,4330.209999999999,45.99999999999999,2017-01,1
46546,SO - 0010375,2017-01-05,Jayo Company,Distributor,Product 25,6,2010.0,12060.0,964.8,FL,Miami-Dade County,Florida,South,25.77427,-80.19366,5342315.484,5788.799999999999,6271.200000000001,52.0,2017-01,1
46547,SO - 0009020,2017-01-05,Avavee Group,Wholesale,Product 1,5,221.1,1105.5,145.92600000000002,NY,Monroe County,New York,Northeast,43.2134,-77.57972,3016489.209,729.6300000000001,375.8699999999999,33.99999999999999,2017-01,1
46548,SO - 0009070,2017-01-05,Liberty Group,Wholesale,Product 26,12,1051.9,12622.800000000001,599.583,CA,Sacramento County,California,West,38.58907,-121.30273,5685138.2700000005,7194.995999999999,5427.804000000002,43.00000000000001,2017-01,1
46549,SO - 000643,2017-01-05,Flipbug Ltd,Distributor,Product 5,7,1005.0,7035.0,462.3,NJ,Passaic County,New Jersey,Northeast,40.94585,-74.24508,3925424.5420000004,3236.1,3798.9,54.0,2017-01,1
46550,SO - 0001536,2017-01-05,Eayo Company,Wholesale,Product 18,8,6472.2,51777.6,2977.212,TX,Lubbock County,Texas,South,33.57786,-101.85517,2309499.045,23817.696,27959.904,54.0,2017-01,1
46551,SO - 0002360,2017-01-05,Mylan Corp,Wholesale,Product 25,7,1118.9,7832.300000000001,906.3090000000001,CO,Weld County,Colorado,West,40.42331,-104.70913,5342315.484,6344.1630000000005,1488.1370000000006,19.000000000000007,2017-01,1
46552,SO - 0002452,2017-01-05,Natures Group,Wholesale,Product 13,5,1132.3,5661.5,871.871,CT,New Haven County,Connecticut,Northeast,41.310810000000004,-72.92495,3720639.645,4359.355,1302.1450000000004,23.000000000000007,2017-01,1
46553,SO - 0003254,2017-01-05,Aldi Ltd,Wholesale,Product 13,7,777.2,5440.400000000001,528.4960000000001,WI,Outagamie County/Calumet County/Winnebago County,Wisconsin,Midwest,44.27795,-88.38826,3720639.645,3699.4720000000007,1740.9279999999999,31.999999999999996,2017-01,1
46554,SO - 0004421,2017-01-05,Avavee Group,Distributor,Product 25,7,227.8,1594.6000000000001,113.9,MI,Calhoun County,Michigan,Midwest,42.32115,-85.17971,5342315.484,797.3000000000001,797.3000000000001,50.0,2017-01,1
46555,SO - 000355,2017-01-05,Snaptags Ltd,Distributor,Product 18,11,1092.1000000000001,12013.100000000002,622.4970000000001,UT,Salt Lake County,Utah,West,40.60967,-111.9391,2309499.045,6847.467000000001,5165.633000000002,43.00000000000001,2017-01,1
46556,SO - 0004277,2017-01-05,Oba Company,Wholesale,Product 14,11,6405.2,70457.2,2882.34,CA,Los Angeles County,California,West,34.13612,-117.86534,4028698.4090000005,31705.74,38751.45999999999,54.99999999999999,2017-01,1
46557,SO - 0004887,2017-01-05,Alembic Ltd,Distributor,Product 13,6,2539.3,15235.800000000001,1015.7200000000001,TX,Cameron County,Texas,South,26.19063,-97.6961,3720639.645,6094.320000000001,9141.48,60.0,2017-01,1
46558,SO - 0005347,2017-01-05,Wordpedia Ltd,Wholesale,Product 20,8,3852.5,30820.0,3236.1,TX,Rockwall County/Dallas County,Texas,South,32.91592,-96.54867,2067108.1199999999,25888.8,4931.200000000001,16.000000000000004,2017-01,1
46559,SO - 0010537,2017-01-05,Colgate-Pa Group,Distributor,Product 15,7,991.6,6941.2,485.884,CA,Butte County,California,West,39.72849,-121.83748,3299478.315,3401.188,3540.0119999999997,51.0,2017-01,1
46560,SO - 0010456,2017-01-05,Snaptags Ltd,Wholesale,Product 1,5,4020.0,20100.0,3095.4,MS,Rankin County/Hinds County/Madison County,Mississippi,South,32.31583,-90.21282,3016489.209,15477.0,4623.0,23.0,2017-01,1
46561,SO - 000577,2017-01-06,Skyvu Group,Export,Product 17,5,1011.7,5058.5,667.7220000000001,NY,Monroe County,New York,Northeast,43.15478,-77.61556,2119616.824,3338.6100000000006,1719.8899999999994,33.999999999999986,2017-01,1
46562,SO - 0003740,2017-01-06,Jayo Company,Export,Product 16,8,3859.2000000000003,30873.600000000002,2006.784,VA,Lynchburg city,Virginia,South,37.41375,-79.14225,2062061.144,16054.272,14819.328000000001,48.0,2017-01,1
46563,SO - 0005137,2017-01-06,Rochester Group,Wholesale,Product 14,5,1058.6000000000001,5293.000000000001,698.6760000000002,CO,Arapahoe County,Colorado,West,39.57916,-104.87692,4028698.4090000005,3493.380000000001,1799.62,33.99999999999999,2017-01,1
46564,SO - 0006007,2017-01-06,Linkbuzz Ltd,Wholesale,Product 17,9,1118.9,10070.1,704.907,MA,Hampden County,Massachusetts,Northeast,42.10148,-72.58981,2119616.824,6344.1630000000005,3725.937,37.0,2017-01,1
46565,SO - 0007827,2017-01-06,Nexus Group,Wholesale,Product 21,10,167.5,1675.0,107.2,WI,Milwaukee County,Wisconsin,Midwest,43.01668,-88.00703,959899.2180000001,1072.0,603.0,36.0,2017-01,1
46566,SO - 0007952,2017-01-06,Brainspher Ltd,Distributor,Product 25,6,180.9,1085.4,92.259,MI,Oakland County,Michigan,Midwest,42.48531,-83.37716,5342315.484,553.554,531.8460000000001,49.00000000000001,2017-01,1
